Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2013-02-19,14.062524795532227,13.487500190734863,20.141565322875977,22.944196701049805,2.618666887283325
2013-02-20,13.721957206726074,13.320500373840332,19.782346725463867,22.79697036743164,2.569333076477051
2013-02-21,13.636664390563965,13.29699993133545,19.858983993530273,22.486135482788086,2.3440001010894775
2013-02-22,13.781876564025879,13.270999908447266,19.963329315185547,22.706989288330078,2.4073328971862793
2013-02-25,13.537002563476562,12.993499755859375,19.74015998840332,22.387983322143555,2.2920000553131104
2013-02-26,13.725626945495605,12.968000411987305,19.724184036254883,22.387983322143555,2.295332908630371
2013-02-27,13.59111499786377,13.162500381469727,19.965078353881836,22.747896194458008,2.3399999141693115
2013-02-28,13.494199752807617,13.213500022888184,20.000526428222656,22.739715576171875,2.322000026702881
2013-03-01,13.160053253173828,13.286999702453613,20.125091552734375,22.862409591674805,2.309999942779541
2013-03-04,12.84150218963623,13.655500411987305,20.507278442382812,23.0260066986084,2.371999979019165
2013-03-05,13.180538177490234,13.779500007629395,20.93415069580078,23.189599990844727,2.4433329105377197
2013-03-06,13.013008117675781,13.689499855041504,20.75391387939453,22.976926803588867,2.512666940689087
2013-03-07,13.163415908813477,13.694000244140625,20.78437042236328,23.017824172973633,2.5486669540405273
2013-03-08,13.198267936706543,13.709500312805176,20.757410049438477,22.903310775756836,2.564666986465454
2013-03-11,13.386283874511719,13.562000274658203,20.83979034423828,22.79697036743164,2.6066670417785645
2013-03-12,13.09769058227539,13.706500053405762,20.65980339050293,22.829694747924805,2.6080000400543213
2013-03-13,13.095242500305176,13.755000114440918,20.602388381958008,22.837873458862305,2.5986669063568115
2013-03-14,13.222113609313965,13.286999702453613,20.508275985717773,23.017824172973633,2.456666946411133
2013-03-15,13.563292503356934,13.090999603271484,20.327543258666992,22.936025619506836,2.3526670932769775
2013-03-18,13.931984901428223,12.894499778747559,20.1650333404541,22.985107421875,2.3433330059051514
2013-03-19,13.894377708435059,12.820500373840332,20.25315284729004,23.0505428314209,2.3386669158935547
2013-03-20,13.820701599121094,12.86400032043457,20.337778091430664,23.16506004333496,2.396667003631592
2013-03-21,13.840574264526367,12.669500350952148,20.25165557861328,22.9932861328125,2.4006669521331787
2013-03-22,14.121223449707031,12.887499809265137,20.22793960571289,23.107807159423828,2.441333055496216
2013-03-25,14.172270774841309,12.800999641418457,20.211214065551758,23.0341796875,2.502000093460083
2013-03-26,14.097681999206543,13.01550006866455,20.280614852905273,23.0341796875,2.5239999294281006
2013-03-27,13.820701599121094,13.265000343322754,20.036972045898438,23.205957412719727,2.5439999103546143
2013-03-28,13.532721519470215,13.32450008392334,19.825532913208008,23.40226936340332,2.5260000228881836
2013-04-01,13.11236572265625,13.080499649047852,20.000276565551758,23.40226936340332,2.9286670684814453
2013-04-02,13.139266967773438,13.166000366210938,20.29608917236328,23.55768394470215,2.9560000896453857
2013-04-03,13.206521987915039,12.951499938964844,20.125341415405273,23.361371994018555,2.740000009536743
2013-04-04,13.0759859085083,12.954000473022461,19.84749984741211,23.39409828186035,2.8006670475006104
2013-04-05,12.937803268432617,12.77400016784668,19.547443389892578,23.475889205932617,2.757999897003174
2013-04-08,13.029821395874023,12.947500228881836,19.342744827270508,23.38591766357422,2.7886669635772705
2013-04-09,13.053361892700195,13.057000160217285,19.412643432617188,24.22024917602539,2.700000047683716
2013-04-10,13.319635391235352,13.238499641418457,19.725431442260742,24.768293380737305,2.7906670570373535
2013-04-11,13.278061866760254,13.492500305175781,19.73067283630371,23.67220687866211,2.9059998989105225
2013-04-12,13.139571189880371,13.643500328063965,19.722185134887695,23.549509048461914,2.9166669845581055
2013-04-15,12.8353910446167,13.38599967956543,19.51948356628418,23.467716217041016,2.886667013168335
2013-04-16,13.030741691589355,13.616999626159668,19.805063247680664,23.696744918823242,3.0393331050872803
2013-04-17,12.314144134521484,13.369999885559082,19.53521156311035,23.582225799560547,3.0299999713897705
2013-04-18,11.985505104064941,12.970999717712402,19.11957359313965,23.549509048461914,3.131333112716675
2013-04-19,11.939035415649414,13.015999794006348,19.96732521057129,24.351118087768555,3.188667058944702
2013-04-22,12.187883377075195,13.177499771118164,19.973316192626953,25.218183517456055,3.3459999561309814
2013-04-23,12.415948867797852,13.444999694824219,20.16777992248535,25.030048370361328,3.4006669521331787
2013-04-24,12.395464897155762,13.439000129699707,20.306325912475586,25.97888946533203,3.361999988555908
2013-04-25,12.484735488891602,13.734999656677246,20.19773292541504,26.126127243041992,3.4666669368743896
2013-04-26,12.754372596740723,12.740500450134277,20.006017684936523,26.003433227539062,3.413332939147949
2013-04-29,13.149354934692383,12.487000465393066,20.446369171142578,26.674175262451172,3.6626670360565186
2013-04-30,13.53639030456543,12.690500259399414,20.58391761779785,27.074979782104492,3.5993330478668213
2013-05-01,13.429695129394531,12.411499977111816,20.480567932128906,26.76415252685547,3.552000045776367
2013-05-02,13.620159149169922,12.6274995803833,20.70973014831543,27.124059677124023,3.607332944869995
2013-05-03,13.756503105163574,12.90250015258789,21.111886978149414,27.39398765563965,3.636667013168335
2013-05-06,14.084534645080566,12.78600025177002,21.507055282592773,27.606658935546875,3.9666669368743896
2013-05-07,14.021864891052246,12.886500358581543,21.399213790893555,27.24675750732422,3.700666904449463
2013-05-08,14.180221557617188,12.934000015258789,21.808612823486328,26.985010147094727,3.7193329334259033
2013-05-09,14.056510925292969,13.008000373840332,21.754940032958984,26.715072631835938,4.626667022705078
2013-05-10,13.939570426940918,13.181500434875488,21.973369598388672,26.73961639404297,5.117332935333252
2013-05-13,13.99404525756836,13.225500106811523,21.905967712402344,27.017717361450195,5.853332996368408
2013-05-14,13.659223556518555,13.416500091552734,22.144865036010742,27.619033813476562,5.549333095550537
2013-05-15,13.197309494018555,13.32800006866455,22.863555908203125,27.882617950439453,5.656000137329102
2013-05-16,13.37364387512207,13.206000328063965,22.563499450683594,28.072071075439453,6.150000095367432
2013-05-17,13.333024978637695,13.494999885559082,22.69605255126953,28.72280502319336,6.099999904632568
2013-05-20,13.630603790283203,13.381500244140625,22.679828643798828,28.895788192749023,5.995999813079834
2013-05-21,13.529972076416016,13.442999839782715,22.640884399414062,28.706329345703125,5.8393330574035645
2013-05-22,13.581981658935547,13.14799976348877,22.202777862548828,28.508642196655273,5.815999984741211
2013-05-23,13.606290817260742,13.09000015258789,22.037275314331055,28.129730224609375,6.182000160217285
2013-05-24,13.698919296264648,13.086999893188477,21.800872802734375,28.22857666015625,6.4720001220703125
2013-05-28,13.584748268127441,13.364500045776367,21.999330520629883,28.84636116027832,7.355332851409912
2013-05-29,13.692767143249512,13.27649974822998,21.675806045532227,28.73105239868164,6.975333213806152
2013-05-30,13.896799087524414,13.341500282287598,21.736967086791992,28.85460662841797,6.99666690826416
2013-05-31,13.839864730834961,13.460000038146973,21.748449325561523,28.747514724731445,6.517333030700684
2013-06-03,13.870332717895508,13.343999862670898,21.658830642700195,29.31587791442871,6.172667026519775
2013-06-04,13.826939582824707,13.28499984741211,21.445894241333008,28.821651458740234,6.322667121887207
2013-06-05,13.697691917419434,13.358499526977539,21.460872650146484,28.648672103881836,6.357999801635742
2013-06-06,13.493047714233398,13.391500473022461,21.584192276000977,28.796920776367188,6.489999771118164
2013-06-07,13.596137046813965,13.843500137329102,21.960886001586914,29.381776809692383,6.802667140960693
2013-06-10,13.506277084350586,14.053500175476074,22.22275161743164,29.2170352935791,6.670000076293945
2013-06-11,13.466580390930176,13.73900032043457,21.96288299560547,28.698095321655273,6.297999858856201
2013-06-12,13.300095558166504,13.583499908447266,21.76742172241211,28.829883575439453,6.51533317565918
2013-06-13,13.416110038757324,13.78950023651123,21.892736434936523,28.5992488861084,6.545332908630371
2013-06-14,13.234238624572754,13.69950008392334,21.843809127807617,28.335664749145508,6.686666965484619
2013-06-17,13.294245719909668,13.902999877929688,22.123647689819336,28.829883575439453,6.813333034515381
2013-06-18,13.287166595458984,14.088000297546387,22.48236846923828,28.813411712646484,6.892666816711426
2013-06-19,13.017285346984863,13.907999992370605,22.48386573791504,28.49216651916504,6.97866678237915
2013-06-20,12.827716827392578,13.67199993133545,22.085952758789062,27.586082458496094,6.710000038146973
2013-06-21,12.724934577941895,13.668000221252441,21.990842819213867,27.404869079589844,6.636666774749756
2013-06-24,12.387654304504395,13.530500411987305,21.712753295898438,27.77553939819336,6.765999794006348
2013-06-25,12.390423774719238,13.604499816894531,21.623136520385742,27.73434829711914,6.826666831970215
2013-06-26,12.250094413757324,13.878499984741211,21.809110641479492,28.294471740722656,7.047999858856201
2013-06-27,12.11807632446289,13.8774995803833,21.894485473632812,28.516878128051758,7.283332824707031
2013-06-28,12.202702522277832,13.884499549865723,21.976863861083984,28.45098114013672,7.157332897186279
2013-07-01,12.593221664428711,14.104999542236328,22.164337158203125,28.302709579467773,7.811999797821045
2013-07-02,12.878494262695312,14.18649959564209,22.025291442871094,27.956764221191406,7.8546671867370605
2013-07-03,12.949581146240234,14.201499938964844,22.12813949584961,28.014408111572266,7.682666778564453
2013-07-05,12.845569610595703,14.293999671936035,22.304380416870117,28.179155349731445,8.005999565124512
2013-07-08,12.772631645202637,14.529500007629395,22.59395408630371,28.277996063232422,8.107333183288574
2013-07-09,12.997281074523926,14.576499938964844,22.597698211669922,28.294471740722656,8.229999542236328
2013-07-10,12.947427749633789,14.616499900817871,22.61642074584961,28.582778930664062,8.15133285522461
2013-07-11,13.149304389953613,14.982999801635742,22.97214698791504,29.398237228393555,8.37399959564209
2013-07-12,13.125299453735352,15.3774995803833,23.041044235229492,29.381776809692383,8.65999984741211
2013-07-15,13.153918266296387,15.328499794006348,23.083232879638672,29.793622970581055,8.484000205993652
2013-07-16,13.23885440826416,15.343500137329102,22.956418991088867,29.875999450683594,7.269999980926514
2013-07-17,13.242237091064453,15.434499740600586,22.92995834350586,29.439437866210938,8.016667366027832
2013-07-18,13.28686237335205,15.205499649047852,22.733497619628906,29.19232177734375,7.935332775115967
2013-07-19,13.07729434967041,15.261500358581543,22.382015228271484,25.864530563354492,7.97866678237915
2013-07-22,13.11914348602295,15.173999786376953,22.733997344970703,26.36698341369629,8.161999702453613
2013-07-23,12.893882751464844,15.053000450134277,22.561752319335938,26.21047592163086,8.182666778564453
2013-07-24,13.556133270263672,14.946999549865723,22.539283752441406,26.3258056640625,8.113332748413086
2013-07-25,13.494277000427246,15.170000076293945,22.159841537475586,25.856290817260742,8.271332740783691
2013-07-26,13.570904731750488,15.600500106811523,22.101181030273438,26.045753479003906,8.62600040435791
2013-07-29,13.780163764953613,15.305000305175781,22.024293899536133,25.979843139648438,8.974666595458984
2013-07-30,13.950343132019043,15.120499610900879,22.240224838256836,26.235200881958008,8.78266716003418
2013-07-31,13.926029205322266,15.060999870300293,22.161090850830078,26.226964950561523,8.95199966430664
2013-08-01,14.053738594055176,15.278499603271484,22.572235107421875,26.086933135986328,9.036666870117188
2013-08-02,14.234079360961914,15.21049976348877,22.63089942932129,26.26814079284668,9.199999809265137
2013-08-05,14.446723937988281,15.049500465393066,22.591707229614258,26.11163902282715,9.645333290100098
2013-08-06,14.317473411560059,15.037500381469727,22.381267547607422,26.012798309326172,9.476667404174805
2013-08-07,14.309164047241211,14.845499992370605,22.23348617553711,26.408187866210938,8.9486665725708
2013-08-08,14.28066635131836,14.786999702453613,22.283660888671875,27.091859817504883,10.232000350952148
2013-08-09,14.0774564743042,14.86299991607666,22.227495193481445,26.935352325439453,10.199999809265137
2013-08-12,14.47736930847168,14.834500312805176,22.105173110961914,27.075387954711914,9.825332641601562
2013-08-13,15.16536808013916,14.69849967956543,21.998828887939453,26.73528480529785,9.695332527160645
2013-08-14,15.44198989868164,14.567000389099121,21.7132511138916,26.834827423095703,9.290666580200195
2013-08-15,15.423714637756348,14.32349967956543,21.459875106811523,26.37029266357422,9.311332702636719
2013-08-16,15.560636520385742,14.241000175476074,21.391225814819336,26.378589630126953,9.466667175292969
2013-08-19,15.728215217590332,14.278499603271484,21.609403610229492,26.038490295410156,9.65999984741211
2013-08-20,15.52160358428955,14.354499816894531,21.603662490844727,26.22928237915039,9.972000122070312
2013-08-21,15.561564445495605,14.228500366210938,21.701269149780273,26.22098159790039,9.857333183288574
2013-08-22,15.580142974853516,14.486499786376953,21.81060791015625,26.868000030517578,10.473333358764648
2013-08-23,15.520052909851074,14.500499725341797,21.723236083984375,28.825660705566406,10.78933334350586
2013-08-26,15.580451965332031,14.310500144958496,21.62787628173828,28.327953338623047,10.947999954223633
2013-08-27,15.135009765625,14.046500205993652,21.22247314453125,27.589677810668945,11.133999824523926
2013-08-28,15.206564903259277,14.079000473022461,21.182533264160156,27.390602111816406,11.096667289733887
2013-08-29,15.231348991394043,14.199000358581543,21.35428237915039,27.830249786376953,11.070667266845703
2013-08-30,15.092570304870605,14.048999786376953,21.14134407043457,27.705814361572266,11.266667366027832
2013-09-03,15.134696960449219,14.4399995803833,21.477848052978516,26.444948196411133,11.262666702270508
2013-09-04,15.44787311553955,14.682000160217285,21.758684158325195,25.880882263183594,11.374667167663574
2013-09-05,15.341933250427246,14.704999923706055,21.95664405822754,25.9057674407959,11.328666687011719
2013-09-06,15.433316230773926,14.793000221252441,21.957141876220703,25.839406967163086,11.131333351135254
2013-09-09,15.679582595825195,14.98550033569336,22.1685791015625,26.262453079223633,10.713333129882812
2013-09-10,15.322415351867676,15.017999649047852,22.184057235717773,26.868000030517578,11.091333389282227
2013-09-11,14.488208770751953,14.982000350952148,22.371782302856445,27.158336639404297,10.90133285522461
2013-09-12,14.642477989196777,14.942999839782715,22.29364585876465,27.116859436035156,10.995332717895508
2013-09-13,14.401167869567871,14.895999908447266,22.19404411315918,27.398889541625977,11.03600025177002
2013-09-16,13.943327903747559,14.803000450134277,22.161338806152344,27.20810317993164,11.10533332824707
2013-09-17,14.10440731048584,15.208499908447266,22.12015151977539,27.315942764282227,11.081999778747559
2013-09-18,14.394350051879883,15.601499557495117,22.549768447875977,27.639455795288086,11.08133316040039
2013-09-19,14.630393981933594,15.602999687194824,22.426698684692383,27.904897689819336,11.861332893371582
2013-09-20,14.478917121887207,15.817000389099121,22.544525146484375,27.199811935424805,12.22599983215332
2013-09-23,15.198512077331543,15.57450008392334,22.129886627197266,27.158336639404297,12.074000358581543
2013-09-24,15.150806427001953,15.706500053405762,22.13837432861328,26.917776107788086,12.155332565307617
2013-09-25,14.916316986083984,15.632499694824219,21.898479461669922,26.96755027770996,12.349332809448242
2013-09-26,15.061598777770996,15.906000137329102,21.921945571899414,27.183218002319336,12.576000213623047
2013-09-27,14.954107284545898,15.80049991607666,21.87751007080078,27.597976684570312,12.726667404174805
2013-09-30,14.768240928649902,15.631999969482422,21.865528106689453,27.606273651123047,12.891332626342773
2013-10-01,15.115492820739746,16.047500610351562,22.14236831665039,27.85513687133789,12.866666793823242
2013-10-02,15.165055274963379,16.02549934387207,22.167081832885742,28.13715934753418,12.063332557678223
2013-10-03,14.9745454788208,15.73799991607666,21.870019912719727,28.087390899658203,11.553999900817871
2013-10-04,14.962777137756348,15.95199966430664,21.77665901184082,28.103981018066406,12.065333366394043
2013-10-07,15.108988761901855,15.501500129699707,21.611652374267578,27.622865676879883,12.204667091369629
2013-10-08,14.898041725158691,15.161499977111816,21.310344696044922,27.382301330566406,11.648667335510254
2013-10-09,15.073053359985352,14.911499977111816,21.365013122558594,27.432077407836914,11.251999855041504
2013-10-10,15.167531967163086,15.258500099182129,21.67405891418457,28.004446029663086,11.528667449951172
2013-10-11,15.265730857849121,15.544500350952148,21.767671585083008,28.311351776123047,11.91333293914795
2013-10-14,15.365789413452148,15.53499984741211,21.870521545410156,28.576807022094727,11.981332778930664
2013-10-15,15.447564125061035,15.319999694824219,22.017803192138672,28.609983444213867,12.262666702270508
2013-10-16,15.522843360900879,15.524499893188477,22.417713165283203,28.734407424926758,12.237333297729492
2013-10-17,15.627850532531738,15.53849983215332,22.187053680419922,28.9666805267334,12.186667442321777
2013-10-18,15.763839721679688,16.446500778198242,25.248043060302734,28.999849319458008,12.226667404174805
2013-10-21,16.150127410888672,16.32200050354004,25.04559326171875,29.02474594116211,11.506667137145996
2013-10-22,16.103967666625977,16.62700080871582,25.13795280456543,28.684654235839844,11.435999870300293
2013-10-23,16.261632919311523,16.33799934387207,25.7473087310791,28.004446029663086,10.966667175292969
2013-10-24,16.476932525634766,16.61050033569336,25.60102081298828,27.971256256103516,11.543333053588867
2013-10-25,16.292617797851562,18.16950035095215,25.342653274536133,29.638587951660156,11.310667037963867
2013-10-28,16.414039611816406,17.908000946044922,25.337661743164062,29.505861282348633,10.857333183288574
2013-10-29,16.005149841308594,18.135000228881836,25.86787986755371,29.464393615722656,10.964667320251465
2013-10-30,16.259784698486328,18.054000854492188,25.722593307495117,29.480974197387695,10.614666938781738
2013-10-31,16.191635131835938,18.201499938964844,25.726587295532227,29.373138427734375,10.662667274475098
2013-11-01,16.108924865722656,17.950000762939453,25.638216018676758,29.47268295288086,10.811332702636719
2013-11-04,16.317087173461914,17.937000274658203,25.615001678466797,29.812788009643555,11.680000305175781
2013-11-05,16.276817321777344,17.944499969482422,25.50041961669922,30.393447875976562,11.787332534790039
2013-11-06,16.23070526123047,17.80900001525879,25.531124114990234,31.6708927154541,10.077333450317383
2013-11-07,15.96804428100586,17.17799949645996,25.161670684814453,31.106826782226562,9.317999839782715
2013-11-08,16.21949577331543,17.515499114990234,25.363372802734375,31.339096069335938,9.196666717529297
2013-11-11,16.172441482543945,17.7189998626709,25.227571487426758,31.181486129760742,9.646666526794434
2013-11-12,16.20235824584961,17.476499557495117,25.257278442382812,30.99068832397461,9.186667442321777
2013-11-13,16.221670150756836,17.81100082397461,25.773767471313477,31.654300689697266,9.24666690826416
2013-11-14,16.45629119873047,18.3700008392334,25.84266471862793,31.53816032409668,9.173333168029785
2013-11-15,16.357515335083008,18.458499908447266,25.800975799560547,31.388858795166016,9.029999732971191
2013-11-18,16.159351348876953,18.30900001525879,25.750802993774414,30.857982635498047,8.10533332824707
2013-11-19,16.188018798828125,18.246999740600586,25.59228515625,30.70752716064453,8.406000137329102
2013-11-20,16.046245574951172,18.12849998474121,25.5201416015625,30.9917049407959,8.074000358581543
2013-11-21,16.2375545501709,18.445999145507812,25.813709259033203,31.259166717529297,8.140000343322754
2013-11-22,16.195810317993164,18.61549949645996,25.759288787841797,31.401262283325195,8.092000007629395
2013-11-25,16.318571090698242,18.832000732421875,26.109769821166992,31.459760665893555,8.055999755859375
2013-11-26,16.619556427001953,19.068500518798828,26.421314239501953,31.217365264892578,8.033332824707031
2013-11-27,17.01089859008789,19.335500717163086,26.53864097595215,31.426328659057617,8.462667465209961
2013-11-29,17.325902938842773,19.680999755859375,26.450769424438477,31.869300842285156,8.485333442687988
2013-12-02,17.17509651184082,19.614999771118164,26.32320785522461,32.13676071166992,8.277999877929688
2013-12-03,17.645265579223633,19.232999801635742,26.292753219604492,32.01974868774414,9.646666526794434
2013-12-04,17.604141235351562,19.29800033569336,26.415573120117188,32.54629898071289,9.263333320617676
2013-12-05,17.69449806213379,19.22450065612793,26.394603729248047,31.760643005371094,9.36533260345459
2013-12-06,17.44896697998047,19.34749984741211,26.7073917388916,32.06153869628906,9.157333374023438
2013-12-09,17.648698806762695,19.24449920654297,26.913837432861328,32.35407257080078,9.4399995803833
2013-12-10,17.621273040771484,19.388999938964844,27.07659912109375,31.852571487426758,9.47933292388916
2013-12-11,17.490724563598633,19.109500885009766,26.892620086669922,31.43467903137207,9.3100004196167
2013-12-12,17.465171813964844,19.0625,26.709638595581055,31.108713150024414,9.83133316040039
2013-12-13,17.27480697631836,19.211999893188477,26.480724334716797,30.665742874145508,9.84333324432373
2013-12-16,17.370458602905273,19.44849967956543,26.78502655029297,30.83289909362793,9.862667083740234
2013-12-17,17.292247772216797,19.38249969482422,26.707141876220703,30.523656845092773,10.163999557495117
2013-12-18,17.160768508911133,19.79800033569336,27.07884407043457,30.57379722595215,9.86533260345459
2013-12-19,16.964160919189453,19.75950050354004,27.115541458129883,30.297977447509766,9.381333351135254
2013-12-20,17.106237411499023,20.110000610351562,27.475011825561523,30.757673263549805,9.549332618713379
2013-12-23,17.762731552124023,20.145999908447266,27.836477279663086,30.60723876953125,9.569999694824219
2013-12-24,17.687326431274414,19.959999084472656,27.755098342895508,30.9917049407959,10.093999862670898
2013-12-26,17.569862365722656,20.219499588012695,27.895389556884766,31.292593002319336,10.366666793823242
2013-12-27,17.451154708862305,19.90399932861328,27.918855667114258,31.167232513427734,10.074666976928711
2013-12-30,17.277610778808594,19.668500900268555,27.6956844329834,31.167232513427734,10.162667274475098
2013-12-31,17.480127334594727,19.93950080871582,27.97652244567871,31.267520904541016,10.028667449951172
2014-01-02,17.234304428100586,19.898500442504883,27.787050247192383,31.058557510375977,10.006667137145996
2014-01-03,16.855730056762695,19.82200050354004,27.584348678588867,30.849626541137695,9.970666885375977
2014-01-06,16.94764518737793,19.681499481201172,27.891897201538086,30.19768714904785,9.800000190734863
2014-01-07,16.82644271850586,19.901500701904297,28.429603576660156,30.43170166015625,9.957332611083984
2014-01-08,16.93299674987793,20.09600067138672,28.488765716552734,29.88844108581543,10.085332870483398
2014-01-09,16.716764450073242,20.050500869750977,28.214420318603516,29.69620132446289,9.835332870483398
2014-01-10,16.605220794677734,19.882999420166016,28.212923049926758,30.122467041015625,9.714667320251465
2014-01-13,16.692153930664062,19.548999786376953,28.033187866210938,29.23650550842285,9.28933334350586
2014-01-14,17.0242919921875,19.87700080871582,28.69271469116211,29.905153274536133,10.751333236694336
2014-01-15,17.36609649658203,19.793500900268555,28.67324447631836,30.7242488861084,10.942000389099121
2014-01-16,17.269193649291992,19.790000915527344,28.862966537475586,30.83289909362793,11.39799976348877
2014-01-17,16.846067428588867,19.980499267578125,28.720924377441406,30.40664291381836,11.333999633789062
2014-01-21,17.107799530029297,20.352500915527344,29.04969024658203,30.231109619140625,11.778667449951172
2014-01-22,17.183822631835938,20.226999282836914,29.0826416015625,30.03052520751953,11.904000282287598
2014-01-23,17.329326629638672,19.993499755859375,28.959823608398438,30.13918685913086,12.100000381469727
2014-01-24,17.014326095581055,19.3799991607666,28.054407119750977,30.766029357910156,11.640000343322754
2014-01-27,17.152353286743164,19.31399917602539,27.490238189697266,30.114105224609375,11.307999610900879
2014-01-28,15.781411170959473,19.721500396728516,28.033937454223633,30.314701080322266,11.892000198364258
2014-01-29,15.602258682250977,19.209999084472656,27.632278442382812,30.640668869018555,11.682000160217285
2014-01-30,15.57203483581543,20.15049934387207,28.342981338500977,30.80782127380371,12.189332962036133
2014-01-31,15.597575187683105,17.934499740600586,29.480804443359375,31.62691307067871,12.093999862670898
2014-02-03,15.626557350158691,17.3075008392334,28.29405403137207,30.490217208862305,11.807332992553711
2014-02-04,15.852765083312988,17.397499084472656,28.41213035583496,30.381559371948242,11.915332794189453
2014-02-05,15.97115707397461,17.322500228881836,28.53794288635254,29.938583374023438,11.628000259399414
2014-02-06,16.06424903869629,17.72949981689453,28.956327438354492,30.239482879638672,11.892000198364258
2014-02-07,16.288997650146484,18.054000854492188,29.392683029174805,30.557085037231445,12.435333251953125
2014-02-10,16.5808048248291,18.043500900268555,29.280101776123047,30.757673263549805,13.104000091552734
2014-02-11,16.799274444580078,18.089500427246094,29.710716247558594,31.06691551208496,13.107999801635742
2014-02-12,16.79802131652832,17.462499618530273,29.623594284057617,31.317668914794922,13.021332740783691
2014-02-13,17.06475830078125,17.860000610351562,29.953359603881836,31.43467903137207,13.308667182922363
2014-02-14,17.050968170166016,17.86750030517578,30.0257511138916,31.44304084777832,13.215332984924316
2014-02-18,17.11366081237793,17.6825008392334,30.227453231811523,31.51040267944336,13.579999923706055
2014-02-19,16.843469619750977,17.368999481201172,30.01426887512207,31.586191177368164,12.909333229064941
2014-02-20,16.64851188659668,17.489999771118164,30.058452606201172,31.788286209106445,13.998000144958496
2014-02-21,16.46357536315918,17.33799934387207,30.050464630126953,31.981966018676758,13.973333358764648
2014-02-24,16.535673141479492,17.589000701904297,30.268144607543945,31.73775863647461,14.510000228881836
2014-02-25,16.36359405517578,17.916000366210938,30.45511817932129,31.611448287963867,16.53333282470703
2014-02-26,16.21596336364746,17.989999771118164,30.459362030029297,31.55251121520996,16.866666793823242
2014-02-27,16.539438247680664,18.006500244140625,30.43539810180664,31.88090705871582,16.836000442504883
2014-02-28,16.494611740112305,18.104999542236328,30.34653091430664,32.25985336303711,16.320667266845703
2014-03-03,16.542259216308594,17.98900032043457,30.023006439208984,31.813539505004883,16.70400047302246
2014-03-04,16.651336669921875,18.19499969482422,30.32805633544922,32.344051361083984,16.98933219909668
2014-03-05,16.686433792114258,18.618499755859375,30.411680221557617,32.0914421081543,16.8439998626709
